YEAR DAY  HR    RAD_AU      HGI_LAT   HGI_LON
2023 211  23    0.4505    -3.313   151.408
2023 212   0    0.4506    -3.315   151.531
2023 212   1    0.4507    -3.316   151.654
2023 212   2    0.4508    -3.317   151.777
2023 212   3    0.4510    -3.319   151.900
2023 212   4    0.4511    -3.320   152.024
2023 212   5    0.4512    -3.321   152.147
2023 212   6    0.4513    -3.323   152.269
2023 212   7    0.4515    -3.324   152.392
2023 212   8    0.4516    -3.325   152.515
2023 212   9    0.4517    -3.327   152.638
2023 212  10    0.4518    -3.328   152.761
2023 212  11    0.4519    -3.329   152.883
2023 212  12    0.4520    -3.330   153.006
2023 212  13    0.4522    -3.331   153.128
2023 212  14    0.4523    -3.332   153.251
2023 212  15    0.4524    -3.334   153.373
2023 212  16    0.4525    -3.335   153.495
2023 212  17    0.4526    -3.336   153.618
2023 212  18    0.4527    -3.337   153.740
2023 212  19    0.4528    -3.338   153.862
2023 212  20    0.4530    -3.339   153.984
2023 212  21    0.4531    -3.340   154.106
2023 212  22    0.4532    -3.341   154.228
2023 212  23    0.4533    -3.342   154.350
2023 213   0    0.4534    -3.343   154.472
2023 213   1    0.4535    -3.344   154.593
2023 213   2    0.4536    -3.345   154.715
2023 213   3    0.4537    -3.346   154.837
2023 213   4    0.4538    -3.347   154.958
2023 213   5    0.4540    -3.348   155.080
2023 213   6    0.4541    -3.349   155.201
2023 213   7    0.4542    -3.350   155.323
2023 213   8    0.4543    -3.351   155.444
2023 213   9    0.4544    -3.352   155.565
2023 213  10    0.4545    -3.352   155.687
2023 213  11    0.4546    -3.353   155.808
2023 213  12    0.4547    -3.354   155.929
2023 213  13    0.4548    -3.355   156.050
2023 213  14    0.4549    -3.356   156.171
2023 213  15    0.4550    -3.356   156.292
2023 213  16    0.4551    -3.357   156.413
2023 213  17    0.4552    -3.358   156.534
2023 213  18    0.4553    -3.359   156.655
2023 213  19    0.4554    -3.359   156.775
2023 213  20    0.4555    -3.360   156.896
2023 213  21    0.4556    -3.361   157.017
2023 213  22    0.4557    -3.361   157.137
2023 213  23    0.4558    -3.362   157.258
2023 214   0    0.4559    -3.363   157.378
2023 214   1    0.4560    -3.363   157.499
2023 214   2    0.4561    -3.364   157.619
2023 214   3    0.4562    -3.364   157.739
2023 214   4    0.4563    -3.365   157.860
2023 214   5    0.4564    -3.366   157.980
2023 214   6    0.4565    -3.366   158.100
2023 214   7    0.4566    -3.367   158.220
2023 214   8    0.4567    -3.367   158.340
2023 214   9    0.4568    -3.368   158.460
2023 214  10    0.4569    -3.368   158.580
2023 214  11    0.4570    -3.369   158.700
2023 214  12    0.4571    -3.369   158.820
2023 214  13    0.4572    -3.369   158.940
2023 214  14    0.4573    -3.370   159.059
2023 214  15    0.4574    -3.370   159.179
2023 214  16    0.4575    -3.371   159.299
2023 214  17    0.4576    -3.371   159.418
2023 214  18    0.4577    -3.371   159.538
2023 214  19    0.4578    -3.372   159.657
2023 214  20    0.4579    -3.372   159.777
2023 214  21    0.4579    -3.372   159.896
2023 214  22    0.4580    -3.373   160.016
2023 214  23    0.4581    -3.373   160.135
2023 215   0    0.4582    -3.373   160.254
2023 215   1    0.4583    -3.374   160.374
2023 215   2    0.4584    -3.374   160.493
2023 215   3    0.4585    -3.374   160.612
2023 215   4    0.4586    -3.374   160.731
2023 215   5    0.4587    -3.375   160.850
2023 215   6    0.4587    -3.375   160.969
2023 215   7    0.4588    -3.375   161.088
2023 215   8    0.4589    -3.375   161.207
2023 215   9    0.4590    -3.375   161.326
2023 215  10    0.4591    -3.375   161.445
2023 215  11    0.4592    -3.375   161.563
2023 215  12    0.4593    -3.376   161.682
2023 215  13    0.4593    -3.376   161.801
2023 215  14    0.4594    -3.376   161.919
2023 215  15    0.4595    -3.376   162.038
2023 215  16    0.4596    -3.376   162.157
2023 215  17    0.4597    -3.376   162.275
2023 215  18    0.4597    -3.376   162.394
2023 215  19    0.4598    -3.376   162.512
2023 215  20    0.4599    -3.376   162.631
2023 215  21    0.4600    -3.376   162.749
2023 215  22    0.4601    -3.376   162.867
2023 215  23    0.4601    -3.376   162.985
2023 216   0    0.4602    -3.376   163.104
2023 216   1    0.4603    -3.376   163.222
2023 216   2    0.4604    -3.375   163.340
2023 216   3    0.4605    -3.375   163.458
2023 216   4    0.4605    -3.375   163.576
2023 216   5    0.4606    -3.375   163.694
2023 216   6    0.4607    -3.375   163.812
2023 216   7    0.4608    -3.375   163.930
2023 216   8    0.4608    -3.375   164.048
2023 216   9    0.4609    -3.374   164.166
2023 216  10    0.4610    -3.374   164.284
2023 216  11    0.4610    -3.374   164.402
2023 216  12    0.4611    -3.374   164.520
2023 216  13    0.4612    -3.373   164.637
2023 216  14    0.4613    -3.373   164.755
2023 216  15    0.4613    -3.373   164.873
2023 216  16    0.4614    -3.373   164.990
2023 216  17    0.4615    -3.372   165.108
2023 216  18    0.4615    -3.372   165.225
2023 216  19    0.4616    -3.372   165.343
2023 216  20    0.4617    -3.371   165.460
2023 216  21    0.4617    -3.371   165.578
2023 216  22    0.4618    -3.370   165.695
2023 216  23    0.4619    -3.370   165.813
2023 217   0    0.4620    -3.370   165.930
2023 217   1    0.4620    -3.369   166.047
2023 217   2    0.4621    -3.369   166.165
2023 217   3    0.4621    -3.368   166.282
2023 217   4    0.4622    -3.368   166.399
2023 217   5    0.4623    -3.367   166.516
2023 217   6    0.4623    -3.367   166.633
2023 217   7    0.4624    -3.366   166.751
2023 217   8    0.4625    -3.366   166.868
2023 217   9    0.4625    -3.365   166.985
2023 217  10    0.4626    -3.365   167.102
2023 217  11    0.4627    -3.364   167.219
2023 217  12    0.4627    -3.364   167.336
2023 217  13    0.4628    -3.363   167.453
2023 217  14    0.4628    -3.362   167.570
2023 217  15    0.4629    -3.362   167.686
2023 217  16    0.4630    -3.361   167.803
2023 217  17    0.4630    -3.361   167.920
2023 217  18    0.4631    -3.360   168.037
2023 217  19    0.4631    -3.359   168.154
2023 217  20    0.4632    -3.359   168.270
2023 217  21    0.4632    -3.358   168.387
2023 217  22    0.4633    -3.357   168.504
2023 217  23    0.4634    -3.356   168.620
2023 218   0    0.4634    -3.356   168.737
2023 218   1    0.4635    -3.355   168.854
2023 218   2    0.4635    -3.354   168.970
2023 218   3    0.4636    -3.353   169.087
2023 218   4    0.4636    -3.353   169.203
2023 218   5    0.4637    -3.352   169.320
2023 218   6    0.4637    -3.351   169.436
2023 218   7    0.4638    -3.350   169.552
2023 218   8    0.4638    -3.349   169.669
2023 218   9    0.4639    -3.348   169.785
2023 218  10    0.4639    -3.347   169.902
2023 218  11    0.4640    -3.347   170.018
2023 218  12    0.4640    -3.346   170.134
2023 218  13    0.4641    -3.345   170.250
2023 218  14    0.4641    -3.344   170.367
2023 218  15    0.4642    -3.343   170.483
2023 218  16    0.4642    -3.342   170.599
2023 218  17    0.4643    -3.341   170.715
2023 218  18    0.4643    -3.340   170.831
2023 218  19    0.4644    -3.339   170.947
2023 218  20    0.4644    -3.338   171.064
2023 218  21    0.4645    -3.337   171.180
2023 218  22    0.4645    -3.336   171.296
2023 218  23    0.4645    -3.335   171.412
2023 219   0    0.4646    -3.334   171.528
2023 219   1    0.4646    -3.333   171.644
2023 219   2    0.4647    -3.332   171.760
2023 219   3    0.4647    -3.330   171.876
2023 219   4    0.4648    -3.329   171.992
2023 219   5    0.4648    -3.328   172.107
2023 219   6    0.4648    -3.327   172.223
2023 219   7    0.4649    -3.326   172.339
2023 219   8    0.4649    -3.325   172.455
2023 219   9    0.4650    -3.323   172.571
2023 219  10    0.4650    -3.322   172.687
2023 219  11    0.4650    -3.321   172.802
2023 219  12    0.4651    -3.320   172.918
2023 219  13    0.4651    -3.319   173.034
2023 219  14    0.4652    -3.317   173.150
2023 219  15    0.4652    -3.316   173.265
2023 219  16    0.4652    -3.315   173.381
2023 219  17    0.4653    -3.313   173.497
2023 219  18    0.4653    -3.312   173.612
2023 219  19    0.4653    -3.311   173.728
2023 219  20    0.4654    -3.310   173.844
2023 219  21    0.4654    -3.308   173.959
2023 219  22    0.4654    -3.307   174.075
2023 219  23    0.4655    -3.305   174.190
2023 220   0    0.4655    -3.304   174.306
2023 220   1    0.4655    -3.303   174.421
2023 220   2    0.4656    -3.301   174.537
2023 220   3    0.4656    -3.300   174.652
2023 220   4    0.4656    -3.298   174.768
2023 220   5    0.4657    -3.297   174.883
2023 220   6    0.4657    -3.295   174.999
2023 220   7    0.4657    -3.294   175.114
2023 220   8    0.4657    -3.292   175.230
2023 220   9    0.4658    -3.291   175.345
2023 220  10    0.4658    -3.289   175.460
2023 220  11    0.4658    -3.288   175.576
2023 220  12    0.4658    -3.286   175.691
2023 220  13    0.4659    -3.285   175.807
2023 220  14    0.4659    -3.283   175.922
2023 220  15    0.4659    -3.282   176.037
2023 220  16    0.4659    -3.280   176.153
2023 220  17    0.4660    -3.278   176.268
2023 220  18    0.4660    -3.277   176.383
2023 220  19    0.4660    -3.275   176.498
2023 220  20    0.4660    -3.274   176.614
2023 220  21    0.4661    -3.272   176.729
2023 220  22    0.4661    -3.270   176.844
2023 220  23    0.4661    -3.268   176.959
2023 221   0    0.4661    -3.267   177.075
2023 221   1    0.4661    -3.265   177.190
2023 221   2    0.4662    -3.263   177.305
2023 221   3    0.4662    -3.262   177.420
2023 221   4    0.4662    -3.260   177.535
2023 221   5    0.4662    -3.258   177.651
2023 221   6    0.4662    -3.256   177.766
2023 221   7    0.4663    -3.255   177.881
2023 221   8    0.4663    -3.253   177.996
2023 221   9    0.4663    -3.251   178.111
2023 221  10    0.4663    -3.249   178.226
2023 221  11    0.4663    -3.247   178.341
2023 221  12    0.4663    -3.245   178.457
2023 221  13    0.4664    -3.243   178.572
2023 221  14    0.4664    -3.242   178.687
2023 221  15    0.4664    -3.240   178.802
2023 221  16    0.4664    -3.238   178.917
2023 221  17    0.4664    -3.236   179.032
2023 221  18    0.4664    -3.234   179.147
2023 221  19    0.4664    -3.232   179.262
2023 221  20    0.4664    -3.230   179.377
2023 221  21    0.4664    -3.228   179.492
2023 221  22    0.4665    -3.226   179.607
2023 221  23    0.4665    -3.224   179.722
2023 222   0    0.4665    -3.222   179.837
2023 222   1    0.4665    -3.220   179.952
2023 222   2    0.4665    -3.218   180.067
2023 222   3    0.4665    -3.216   180.183
2023 222   4    0.4665    -3.214   180.298
2023 222   5    0.4665    -3.212   180.413
2023 222   6    0.4665    -3.210   180.528
2023 222   7    0.4665    -3.208   180.643
2023 222   8    0.4665    -3.205   180.758
2023 222   9    0.4665    -3.203   180.873
2023 222  10    0.4665    -3.201   180.988
2023 222  11    0.4665    -3.199   181.103
2023 222  12    0.4665    -3.197   181.218
2023 222  13    0.4666    -3.195   181.333
2023 222  14    0.4666    -3.192   181.448
2023 222  15    0.4666    -3.190   181.563
2023 222  16    0.4666    -3.188   181.678
2023 222  17    0.4666    -3.186   181.793
2023 222  18    0.4666    -3.184   181.907
2023 222  19    0.4666    -3.181   182.022
2023 222  20    0.4666    -3.179   182.137
2023 222  21    0.4666    -3.177   182.252
2023 222  22    0.4666    -3.174   182.367
2023 222  23    0.4666    -3.172   182.482
2023 223   0    0.4666    -3.170   182.597
2023 223   1    0.4665    -3.167   182.712
2023 223   2    0.4665    -3.165   182.827
2023 223   3    0.4665    -3.163   182.942
2023 223   4    0.4665    -3.160   183.057
2023 223   5    0.4665    -3.158   183.172
2023 223   6    0.4665    -3.156   183.287
2023 223   7    0.4665    -3.153   183.402
2023 223   8    0.4665    -3.151   183.517
2023 223   9    0.4665    -3.148   183.632
2023 223  10    0.4665    -3.146   183.747
2023 223  11    0.4665    -3.143   183.862
2023 223  12    0.4665    -3.141   183.977
2023 223  13    0.4665    -3.138   184.092
2023 223  14    0.4665    -3.136   184.207
2023 223  15    0.4665    -3.133   184.322
2023 223  16    0.4664    -3.131   184.437
2023 223  17    0.4664    -3.128   184.553
2023 223  18    0.4664    -3.126   184.668
2023 223  19    0.4664    -3.123   184.783
2023 223  20    0.4664    -3.121   184.898
2023 223  21    0.4664    -3.118   185.013
2023 223  22    0.4664    -3.116   185.128
2023 223  23    0.4664    -3.113   185.243
2023 224   0    0.4663    -3.110   185.358
2023 224   1    0.4663    -3.108   185.473
2023 224   2    0.4663    -3.105   185.588
2023 224   3    0.4663    -3.102   185.703
2023 224   4    0.4663    -3.100   185.818
2023 224   5    0.4663    -3.097   185.933
2023 224   6    0.4662    -3.094   186.048
2023 224   7    0.4662    -3.092   186.164
2023 224   8    0.4662    -3.089   186.279
2023 224   9    0.4662    -3.086   186.394
2023 224  10    0.4662    -3.083   186.509
2023 224  11    0.4662    -3.081   186.624
2023 224  12    0.4661    -3.078   186.739
2023 224  13    0.4661    -3.075   186.855
2023 224  14    0.4661    -3.072   186.970
2023 224  15    0.4661    -3.069   187.085
2023 224  16    0.4661    -3.067   187.200
2023 224  17    0.4660    -3.064   187.315
2023 224  18    0.4660    -3.061   187.431
2023 224  19    0.4660    -3.058   187.546
2023 224  20    0.4660    -3.055   187.661
2023 224  21    0.4659    -3.052   187.776
2023 224  22    0.4659    -3.049   187.892
2023 224  23    0.4659    -3.046   188.007
2023 225   0    0.4659    -3.043   188.122
2023 225   1    0.4658    -3.040   188.237
2023 225   2    0.4658    -3.038   188.353
2023 225   3    0.4658    -3.035   188.468
2023 225   4    0.4657    -3.032   188.583
2023 225   5    0.4657    -3.029   188.699
2023 225   6    0.4657    -3.026   188.814
2023 225   7    0.4657    -3.023   188.930
2023 225   8    0.4656    -3.020   189.045
2023 225   9    0.4656    -3.016   189.160
2023 225  10    0.4656    -3.013   189.276
2023 225  11    0.4655    -3.010   189.391
2023 225  12    0.4655    -3.007   189.507
2023 225  13    0.4655    -3.004   189.622
2023 225  14    0.4654    -3.001   189.738
2023 225  15    0.4654    -2.998   189.853
2023 225  16    0.4654    -2.995   189.969
2023 225  17    0.4653    -2.992   190.084
2023 225  18    0.4653    -2.988   190.200
2023 225  19    0.4653    -2.985   190.315
2023 225  20    0.4652    -2.982   190.431
2023 225  21    0.4652    -2.979   190.547
2023 225  22    0.4652    -2.976   190.662
2023 225  23    0.4651    -2.973   190.778
2023 226   0    0.4651    -2.969   190.894
2023 226   1    0.4651    -2.966   191.009
2023 226   2    0.4650    -2.963   191.125
2023 226   3    0.4650    -2.960   191.241
2023 226   4    0.4649    -2.956   191.356
2023 226   5    0.4649    -2.953   191.472
2023 226   6    0.4649    -2.950   191.588
2023 226   7    0.4648    -2.946   191.704
2023 226   8    0.4648    -2.943   191.819
2023 226   9    0.4647    -2.940   191.935
2023 226  10    0.4647    -2.936   192.051
2023 226  11    0.4647    -2.933   192.167
2023 226  12    0.4646    -2.929   192.283
2023 226  13    0.4646    -2.926   192.399
2023 226  14    0.4645    -2.923   192.515
2023 226  15    0.4645    -2.919   192.631
2023 226  16    0.4644    -2.916   192.747
2023 226  17    0.4644    -2.912   192.863
2023 226  18    0.4643    -2.909   192.979
2023 226  19    0.4643    -2.905   193.095
2023 226  20    0.4642    -2.902   193.211
2023 226  21    0.4642    -2.898   193.327
2023 226  22    0.4642    -2.895   193.443
2023 226  23    0.4641    -2.891   193.559
2023 227   0    0.4641    -2.888   193.675
2023 227   1    0.4640    -2.884   193.791
2023 227   2    0.4640    -2.881   193.908
2023 227   3    0.4639    -2.877   194.024
2023 227   4    0.4639    -2.874   194.140
2023 227   5    0.4638    -2.870   194.256
2023 227   6    0.4638    -2.866   194.373
2023 227   7    0.4637    -2.863   194.489
2023 227   8    0.4636    -2.859   194.605
2023 227   9    0.4636    -2.855   194.722
2023 227  10    0.4635    -2.852   194.838
2023 227  11    0.4635    -2.848   194.955
2023 227  12    0.4634    -2.844   195.071
2023 227  13    0.4634    -2.841   195.187
2023 227  14    0.4633    -2.837   195.304
2023 227  15    0.4633    -2.833   195.421
2023 227  16    0.4632    -2.830   195.537
2023 227  17    0.4632    -2.826   195.654
2023 227  18    0.4631    -2.822   195.770
2023 227  19    0.4630    -2.818   195.887
2023 227  20    0.4630    -2.815   196.004
2023 227  21    0.4629    -2.811   196.120
2023 227  22    0.4629    -2.807   196.237
2023 227  23    0.4628    -2.803   196.354
2023 228   0    0.4627    -2.799   196.471
2023 228   1    0.4627    -2.795   196.587
2023 228   2    0.4626    -2.792   196.704
2023 228   3    0.4626    -2.788   196.821
2023 228   4    0.4625    -2.784   196.938
2023 228   5    0.4624    -2.780   197.055
2023 228   6    0.4624    -2.776   197.172
2023 228   7    0.4623    -2.772   197.289
2023 228   8    0.4622    -2.768   197.406
2023 228   9    0.4622    -2.764   197.523
2023 228  10    0.4621    -2.760   197.640
2023 228  11    0.4620    -2.756   197.757
2023 228  12    0.4620    -2.752   197.875
2023 228  13    0.4619    -2.748   197.992
2023 228  14    0.4618    -2.744   198.109
2023 228  15    0.4618    -2.740   198.226
2023 228  16    0.4617    -2.736   198.344
2023 228  17    0.4616    -2.732   198.461
2023 228  18    0.4616    -2.728   198.578
2023 228  19    0.4615    -2.724   198.696
2023 228  20    0.4614    -2.720   198.813
2023 228  21    0.4614    -2.716   198.931
2023 228  22    0.4613    -2.712   199.048
2023 228  23    0.4612    -2.707   199.166
2023 229   0    0.4611    -2.703   199.283
2023 229   1    0.4611    -2.699   199.401
2023 229   2    0.4610    -2.695   199.519
2023 229   3    0.4609    -2.691   199.636
2023 229   4    0.4609    -2.687   199.754
2023 229   5    0.4608    -2.682   199.872
2023 229   6    0.4607    -2.678   199.990
2023 229   7    0.4606    -2.674   200.107
2023 229   8    0.4606    -2.670   200.225
2023 229   9    0.4605    -2.665   200.343
2023 229  10    0.4604    -2.661   200.461
2023 229  11    0.4603    -2.657   200.579
2023 229  12    0.4602    -2.653   200.697
2023 229  13    0.4602    -2.648   200.815
2023 229  14    0.4601    -2.644   200.933
2023 229  15    0.4600    -2.640   201.051
2023 229  16    0.4599    -2.635   201.170
2023 229  17    0.4599    -2.631   201.288
2023 229  18    0.4598    -2.627   201.406
2023 229  19    0.4597    -2.622   201.524
2023 229  20    0.4596    -2.618   201.643
2023 229  21    0.4595    -2.613   201.761
2023 229  22    0.4595    -2.609   201.880
2023 229  23    0.4594    -2.605   201.998
2023 230   0    0.4593    -2.600   202.117
2023 230   1    0.4592    -2.596   202.235
2023 230   2    0.4591    -2.591   202.354
2023 230   3    0.4590    -2.587   202.472
2023 230   4    0.4589    -2.582   202.591
2023 230   5    0.4589    -2.578   202.710
2023 230   6    0.4588    -2.573   202.829
2023 230   7    0.4587    -2.569   202.947
2023 230   8    0.4586    -2.564   203.066
2023 230   9    0.4585    -2.559   203.185
2023 230  10    0.4584    -2.555   203.304
2023 230  11    0.4583    -2.550   203.423
2023 230  12    0.4583    -2.546   203.542
2023 230  13    0.4582    -2.541   203.661
2023 230  14    0.4581    -2.536   203.780
2023 230  15    0.4580    -2.532   203.900
2023 230  16    0.4579    -2.527   204.019
2023 230  17    0.4578    -2.523   204.138
2023 230  18    0.4577    -2.518   204.257
2023 230  19    0.4576    -2.513   204.377
2023 230  20    0.4575    -2.508   204.496
2023 230  21    0.4574    -2.504   204.616
2023 230  22    0.4573    -2.499   204.735
2023 230  23    0.4572    -2.494   204.855
2023 231   0    0.4572    -2.490   204.974
2023 231   1    0.4571    -2.485   205.094
2023 231   2    0.4570    -2.480   205.214
2023 231   3    0.4569    -2.475   205.333
2023 231   4    0.4568    -2.470   205.453
2023 231   5    0.4567    -2.466   205.573
2023 231   6    0.4566    -2.461   205.693
2023 231   7    0.4565    -2.456   205.813
2023 231   8    0.4564    -2.451   205.933
2023 231   9    0.4563    -2.446   206.053
2023 231  10    0.4562    -2.441   206.173
2023 231  11    0.4561    -2.436   206.293
2023 231  12    0.4560    -2.431   206.413
2023 231  13    0.4559    -2.427   206.533
2023 231  14    0.4558    -2.422   206.654
2023 231  15    0.4557    -2.417   206.774
2023 231  16    0.4556    -2.412   206.895
2023 231  17    0.4555    -2.407   207.015
2023 231  18    0.4554    -2.402   207.136
2023 231  19    0.4553    -2.397   207.256
2023 231  20    0.4552    -2.392   207.377
2023 231  21    0.4551    -2.387   207.497
2023 231  22    0.4550    -2.382   207.618
2023 231  23    0.4549    -2.377   207.739
2023 232   0    0.4548    -2.372   207.860
2023 232   1    0.4546    -2.367   207.981
2023 232   2    0.4545    -2.361   208.102
2023 232   3    0.4544    -2.356   208.223
2023 232   4    0.4543    -2.351   208.344
2023 232   5    0.4542    -2.346   208.465
2023 232   6    0.4541    -2.341   208.586
2023 232   7    0.4540    -2.336   208.707
2023 232   8    0.4539    -2.331   208.828
2023 232   9    0.4538    -2.325   208.950
2023 232  10    0.4537    -2.320   209.071
2023 232  11    0.4536    -2.315   209.193
2023 232  12    0.4535    -2.310   209.314
2023 232  13    0.4533    -2.305   209.436
2023 232  14    0.4532    -2.299   209.557
2023 232  15    0.4531    -2.294   209.679
2023 232  16    0.4530    -2.289   209.801
2023 232  17    0.4529    -2.284   209.923
2023 232  18    0.4528    -2.278   210.045
2023 232  19    0.4527    -2.273   210.167
2023 232  20    0.4526    -2.268   210.288
2023 232  21    0.4524    -2.262   210.411
2023 232  22    0.4523    -2.257   210.533
2023 232  23    0.4522    -2.252   210.655
2023 233   0    0.4521    -2.246   210.777
2023 233   1    0.4520    -2.241   210.899
2023 233   2    0.4519    -2.235   211.022
2023 233   3    0.4517    -2.230   211.144
2023 233   4    0.4516    -2.225   211.267
2023 233   5    0.4515    -2.219   211.389
2023 233   6    0.4514    -2.214   211.512
2023 233   7    0.4513    -2.208   211.635
2023 233   8    0.4511    -2.203   211.757
2023 233   9    0.4510    -2.197   211.880
2023 233  10    0.4509    -2.192   212.003
2023 233  11    0.4508    -2.186   212.126
2023 233  12    0.4507    -2.181   212.249
2023 233  13    0.4505    -2.175   212.372
2023 233  14    0.4504    -2.170   212.495
2023 233  15    0.4503    -2.164   212.618
2023 233  16    0.4502    -2.159   212.742
2023 233  17    0.4500    -2.153   212.865
2023 233  18    0.4499    -2.147   212.988
2023 233  19    0.4498    -2.142   213.112
2023 233  20    0.4497    -2.136   213.235
2023 233  21    0.4495    -2.130   213.359
2023 233  22    0.4494    -2.125   213.483
2023 233  23    0.4493    -2.119   213.606
2023 234   0    0.4492    -2.113   213.730
2023 234   1    0.4490    -2.108   213.854
2023 234   2    0.4489    -2.102   213.978
2023 234   3    0.4488    -2.096   214.102
2023 234   4    0.4487    -2.091   214.226
2023 234   5    0.4485    -2.085   214.350
2023 234   6    0.4484    -2.079   214.475
2023 234   7    0.4483    -2.073   214.599
2023 234   8    0.4481    -2.067   214.723
2023 234   9    0.4480    -2.062   214.848
2023 234  10    0.4479    -2.056   214.972
2023 234  11    0.4477    -2.050   215.097
2023 234  12    0.4476    -2.044   215.221
2023 234  13    0.4475    -2.038   215.346
2023 234  14    0.4473    -2.032   215.471
2023 234  15    0.4472    -2.027   215.596
2023 234  16    0.4471    -2.021   215.721
2023 234  17    0.4469    -2.015   215.846
2023 234  18    0.4468    -2.009   215.971
2023 234  19    0.4467    -2.003   216.096
2023 234  20    0.4465    -1.997   216.221
2023 234  21    0.4464    -1.991   216.347
2023 234  22    0.4463    -1.985   216.472
2023 234  23    0.4461    -1.979   216.598
2023 235   0    0.4460    -1.973   216.723
2023 235   1    0.4459    -1.967   216.849
2023 235   2    0.4457    -1.961   216.975
2023 235   3    0.4456    -1.955   217.100
2023 235   4    0.4454    -1.949   217.226
2023 235   5    0.4453    -1.943   217.352
2023 235   6    0.4452    -1.937   217.478
2023 235   7    0.4450    -1.931   217.604
2023 235   8    0.4449    -1.925   217.731
2023 235   9    0.4447    -1.918   217.857
2023 235  10    0.4446    -1.912   217.983
2023 235  11    0.4444    -1.906   218.110
2023 235  12    0.4443    -1.900   218.236
2023 235  13    0.4442    -1.894   218.363
2023 235  14    0.4440    -1.888   218.489
2023 235  15    0.4439    -1.881   218.616
2023 235  16    0.4437    -1.875   218.743
2023 235  17    0.4436    -1.869   218.870
2023 235  18    0.4434    -1.863   218.997
2023 235  19    0.4433    -1.857   219.124
2023 235  20    0.4431    -1.850   219.251
2023 235  21    0.4430    -1.844   219.378
2023 235  22    0.4429    -1.838   219.506
2023 235  23    0.4427    -1.831   219.633
2023 236   0    0.4426    -1.825   219.760
2023 236   1    0.4424    -1.819   219.888
2023 236   2    0.4423    -1.812   220.016
2023 236   3    0.4421    -1.806   220.143
2023 236   4    0.4420    -1.800   220.271
2023 236   5    0.4418    -1.793   220.399
2023 236   6    0.4417    -1.787   220.527
2023 236   7    0.4415    -1.780   220.655
2023 236   8    0.4414    -1.774   220.783
2023 236   9    0.4412    -1.768   220.912
2023 236  10    0.4411    -1.761   221.040
2023 236  11    0.4409    -1.755   221.168
2023 236  12    0.4408    -1.748   221.297
2023 236  13    0.4406    -1.742   221.426
2023 236  14    0.4404    -1.735   221.554
2023 236  15    0.4403    -1.729   221.683
2023 236  16    0.4401    -1.722   221.812
2023 236  17    0.4400    -1.716   221.941
2023 236  18    0.4398    -1.709   222.070
2023 236  19    0.4397    -1.702   222.199
2023 236  20    0.4395    -1.696   222.328
2023 236  21    0.4394    -1.689   222.458
2023 236  22    0.4392    -1.683   222.587
2023 236  23    0.4390    -1.676   222.717
2023 237   0    0.4389    -1.669   222.846
2023 237   1    0.4387    -1.663   222.976
2023 237   2    0.4386    -1.656   223.106
2023 237   3    0.4384    -1.649   223.236
2023 237   4    0.4382    -1.643   223.366
2023 237   5    0.4381    -1.636   223.496
2023 237   6    0.4379    -1.629   223.626
2023 237   7    0.4378    -1.623   223.756
2023 237   8    0.4376    -1.616   223.886
2023 237   9    0.4374    -1.609   224.017
2023 237  10    0.4373    -1.602   224.147
2023 237  11    0.4371    -1.596   224.278
2023 237  12    0.4370    -1.589   224.409
2023 237  13    0.4368    -1.582   224.540
2023 237  14    0.4366    -1.575   224.671
2023 237  15    0.4365    -1.568   224.802
2023 237  16    0.4363    -1.561   224.933
2023 237  17    0.4361    -1.555   225.064
2023 237  18    0.4360    -1.548   225.195
2023 237  19    0.4358    -1.541   225.327
2023 237  20    0.4356    -1.534   225.458
2023 237  21    0.4355    -1.527   225.590
2023 237  22    0.4353    -1.520   225.722
2023 237  23    0.4351    -1.513   225.853
2023 238   0    0.4350    -1.506   225.985
2023 238   1    0.4348    -1.499   226.117
2023 238   2    0.4346    -1.492   226.250
2023 238   3    0.4345    -1.485   226.382
2023 238   4    0.4343    -1.478   226.514
2023 238   5    0.4341    -1.471   226.647
2023 238   6    0.4340    -1.464   226.779
2023 238   7    0.4338    -1.457   226.912
2023 238   8    0.4336    -1.450   227.044
2023 238   9    0.4334    -1.443   227.177
2023 238  10    0.4333    -1.436   227.310
2023 238  11    0.4331    -1.429   227.443
2023 238  12    0.4329    -1.422   227.577
2023 238  13    0.4328    -1.414   227.710
2023 238  14    0.4326    -1.407   227.843
2023 238  15    0.4324    -1.400   227.977
2023 238  16    0.4322    -1.393   228.110
2023 238  17    0.4321    -1.386   228.244
2023 238  18    0.4319    -1.379   228.378
2023 238  19    0.4317    -1.371   228.512
2023 238  20    0.4315    -1.364   228.646
2023 238  21    0.4314    -1.357   228.780
2023 238  22    0.4312    -1.350   228.914
2023 238  23    0.4310    -1.342   229.048
2023 239   0    0.4308    -1.335   229.183
2023 239   1    0.4306    -1.328   229.317
2023 239   2    0.4305    -1.321   229.452
2023 239   3    0.4303    -1.313   229.587
2023 239   4    0.4301    -1.306   229.722
2023 239   5    0.4299    -1.299   229.857
2023 239   6    0.4298    -1.291   229.992
2023 239   7    0.4296    -1.284   230.127
2023 239   8    0.4294    -1.276   230.262
2023 239   9    0.4292    -1.269   230.398
2023 239  10    0.4290    -1.262   230.533
2023 239  11    0.4289    -1.254   230.669
2023 239  12    0.4287    -1.247   230.805
2023 239  13    0.4285    -1.239   230.941
2023 239  14    0.4283    -1.232   231.077
2023 239  15    0.4281    -1.224   231.213
