YEAR DAY  HR    RAD_AU      HGI_LAT   HGI_LON
2023 152  13    1.0137    -0.657   174.749
2023 152  14    1.0137    -0.652   174.788
2023 152  15    1.0137    -0.647   174.828
2023 152  16    1.0137    -0.642   174.867
2023 152  17    1.0137    -0.637   174.907
2023 152  18    1.0137    -0.632   174.947
2023 152  19    1.0137    -0.627   174.986
2023 152  20    1.0137    -0.622   175.026
2023 152  21    1.0137    -0.617   175.066
2023 152  22    1.0137    -0.612   175.105
2023 152  23    1.0137    -0.607   175.145
2023 153   0    1.0137    -0.602   175.184
2023 153   1    1.0137    -0.597   175.224
2023 153   2    1.0137    -0.592   175.264
2023 153   3    1.0137    -0.587   175.303
2023 153   4    1.0137    -0.582   175.343
2023 153   5    1.0138    -0.576   175.382
2023 153   6    1.0138    -0.571   175.422
2023 153   7    1.0138    -0.566   175.462
2023 153   8    1.0138    -0.561   175.501
2023 153   9    1.0138    -0.556   175.541
2023 153  10    1.0138    -0.551   175.581
2023 153  11    1.0138    -0.546   175.620
2023 153  12    1.0138    -0.541   175.660
2023 153  13    1.0138    -0.536   175.699
2023 153  14    1.0138    -0.531   175.739
2023 153  15    1.0138    -0.526   175.779
2023 153  16    1.0138    -0.521   175.818
2023 153  17    1.0138    -0.516   175.858
2023 153  18    1.0138    -0.511   175.897
2023 153  19    1.0138    -0.506   175.937
2023 153  20    1.0138    -0.501   175.977
2023 153  21    1.0139    -0.496   176.016
2023 153  22    1.0139    -0.491   176.056
2023 153  23    1.0139    -0.486   176.095
2023 154   0    1.0139    -0.481   176.135
2023 154   1    1.0139    -0.476   176.175
2023 154   2    1.0139    -0.471   176.214
2023 154   3    1.0139    -0.466   176.254
2023 154   4    1.0139    -0.461   176.293
2023 154   5    1.0139    -0.456   176.333
2023 154   6    1.0139    -0.451   176.373
2023 154   7    1.0139    -0.446   176.412
2023 154   8    1.0139    -0.441   176.452
2023 154   9    1.0139    -0.436   176.491
2023 154  10    1.0139    -0.431   176.531
2023 154  11    1.0139    -0.426   176.570
2023 154  12    1.0139    -0.421   176.610
2023 154  13    1.0139    -0.416   176.650
2023 154  14    1.0140    -0.411   176.689
2023 154  15    1.0140    -0.406   176.729
2023 154  16    1.0140    -0.401   176.768
2023 154  17    1.0140    -0.396   176.808
2023 154  18    1.0140    -0.391   176.848
2023 154  19    1.0140    -0.386   176.887
2023 154  20    1.0140    -0.381   176.927
2023 154  21    1.0140    -0.376   176.966
2023 154  22    1.0140    -0.371   177.006
2023 154  23    1.0140    -0.366   177.046
2023 155   0    1.0140    -0.361   177.085
2023 155   1    1.0140    -0.356   177.125
2023 155   2    1.0140    -0.351   177.164
2023 155   3    1.0140    -0.346   177.204
2023 155   4    1.0140    -0.340   177.243
2023 155   5    1.0140    -0.335   177.283
2023 155   6    1.0140    -0.330   177.323
2023 155   7    1.0141    -0.325   177.362
2023 155   8    1.0141    -0.320   177.402
2023 155   9    1.0141    -0.315   177.441
2023 155  10    1.0141    -0.310   177.481
2023 155  11    1.0141    -0.305   177.521
2023 155  12    1.0141    -0.300   177.560
2023 155  13    1.0141    -0.295   177.600
2023 155  14    1.0141    -0.290   177.639
2023 155  15    1.0141    -0.285   177.679
2023 155  16    1.0141    -0.280   177.718
2023 155  17    1.0141    -0.275   177.758
2023 155  18    1.0141    -0.270   177.798
2023 155  19    1.0141    -0.265   177.837
2023 155  20    1.0141    -0.260   177.877
2023 155  21    1.0141    -0.255   177.916
2023 155  22    1.0141    -0.250   177.956
2023 155  23    1.0142    -0.245   177.995
2023 156   0    1.0142    -0.240   178.035
2023 156   1    1.0142    -0.235   178.075
2023 156   2    1.0142    -0.230   178.114
2023 156   3    1.0142    -0.225   178.154
2023 156   4    1.0142    -0.220   178.193
2023 156   5    1.0142    -0.215   178.233
2023 156   6    1.0142    -0.210   178.272
2023 156   7    1.0142    -0.205   178.312
2023 156   8    1.0142    -0.200   178.352
2023 156   9    1.0142    -0.195   178.391
2023 156  10    1.0142    -0.190   178.431
2023 156  11    1.0142    -0.185   178.470
2023 156  12    1.0142    -0.180   178.510
2023 156  13    1.0142    -0.175   178.549
2023 156  14    1.0142    -0.170   178.589
2023 156  15    1.0142    -0.165   178.629
2023 156  16    1.0142    -0.160   178.668
2023 156  17    1.0143    -0.155   178.708
2023 156  18    1.0143    -0.150   178.747
2023 156  19    1.0143    -0.144   178.787
2023 156  20    1.0143    -0.139   178.826
2023 156  21    1.0143    -0.134   178.866
2023 156  22    1.0143    -0.129   178.906
2023 156  23    1.0143    -0.124   178.945
2023 157   0    1.0143    -0.119   178.985
2023 157   1    1.0143    -0.114   179.024
2023 157   2    1.0143    -0.109   179.064
2023 157   3    1.0143    -0.104   179.103
2023 157   4    1.0143    -0.099   179.143
2023 157   5    1.0143    -0.094   179.182
2023 157   6    1.0143    -0.089   179.222
2023 157   7    1.0143    -0.084   179.262
2023 157   8    1.0143    -0.079   179.301
2023 157   9    1.0143    -0.074   179.341
2023 157  10    1.0144    -0.069   179.380
2023 157  11    1.0144    -0.064   179.420
2023 157  12    1.0144    -0.059   179.459
2023 157  13    1.0144    -0.054   179.499
2023 157  14    1.0144    -0.049   179.539
2023 157  15    1.0144    -0.044   179.578
2023 157  16    1.0144    -0.039   179.618
2023 157  17    1.0144    -0.034   179.657
2023 157  18    1.0144    -0.029   179.697
2023 157  19    1.0144    -0.024   179.736
2023 157  20    1.0144    -0.019   179.776
2023 157  21    1.0144    -0.014   179.815
2023 157  22    1.0144    -0.009   179.855
2023 157  23    1.0144    -0.004   179.895
2023 158   0    1.0144     0.001   179.934
2023 158   1    1.0144     0.006   179.974
2023 158   2    1.0144     0.011   180.013
2023 158   3    1.0144     0.016   180.053
2023 158   4    1.0145     0.021   180.092
2023 158   5    1.0145     0.026   180.132
2023 158   6    1.0145     0.031   180.171
2023 158   7    1.0145     0.036   180.211
2023 158   8    1.0145     0.041   180.250
2023 158   9    1.0145     0.046   180.290
2023 158  10    1.0145     0.052   180.330
2023 158  11    1.0145     0.057   180.369
2023 158  12    1.0145     0.062   180.409
2023 158  13    1.0145     0.067   180.448
2023 158  14    1.0145     0.072   180.488
2023 158  15    1.0145     0.077   180.527
2023 158  16    1.0145     0.082   180.567
2023 158  17    1.0145     0.087   180.606
2023 158  18    1.0145     0.092   180.646
2023 158  19    1.0145     0.097   180.686
2023 158  20    1.0145     0.102   180.725
2023 158  21    1.0145     0.107   180.765
2023 158  22    1.0146     0.112   180.804
2023 158  23    1.0146     0.117   180.844
2023 159   0    1.0146     0.122   180.883
2023 159   1    1.0146     0.127   180.923
2023 159   2    1.0146     0.132   180.962
2023 159   3    1.0146     0.137   181.002
2023 159   4    1.0146     0.142   181.042
2023 159   5    1.0146     0.147   181.081
2023 159   6    1.0146     0.152   181.121
2023 159   7    1.0146     0.157   181.160
2023 159   8    1.0146     0.162   181.200
2023 159   9    1.0146     0.167   181.239
2023 159  10    1.0146     0.172   181.279
2023 159  11    1.0146     0.177   181.318
2023 159  12    1.0146     0.182   181.358
2023 159  13    1.0146     0.187   181.397
2023 159  14    1.0146     0.192   181.437
2023 159  15    1.0146     0.197   181.476
2023 159  16    1.0147     0.202   181.516
2023 159  17    1.0147     0.207   181.556
2023 159  18    1.0147     0.212   181.595
2023 159  19    1.0147     0.217   181.635
2023 159  20    1.0147     0.222   181.674
2023 159  21    1.0147     0.227   181.714
2023 159  22    1.0147     0.232   181.753
2023 159  23    1.0147     0.237   181.793
2023 160   0    1.0147     0.242   181.832
2023 160   1    1.0147     0.247   181.872
2023 160   2    1.0147     0.252   181.911
2023 160   3    1.0147     0.257   181.951
2023 160   4    1.0147     0.262   181.991
2023 160   5    1.0147     0.267   182.030
2023 160   6    1.0147     0.273   182.070
2023 160   7    1.0147     0.278   182.109
2023 160   8    1.0147     0.283   182.149
2023 160   9    1.0147     0.288   182.188
2023 160  10    1.0147     0.293   182.228
2023 160  11    1.0148     0.298   182.267
2023 160  12    1.0148     0.303   182.307
2023 160  13    1.0148     0.308   182.346
2023 160  14    1.0148     0.313   182.386
2023 160  15    1.0148     0.318   182.425
2023 160  16    1.0148     0.323   182.465
2023 160  17    1.0148     0.328   182.505
2023 160  18    1.0148     0.333   182.544
2023 160  19    1.0148     0.338   182.584
2023 160  20    1.0148     0.343   182.623
2023 160  21    1.0148     0.348   182.663
2023 160  22    1.0148     0.353   182.702
2023 160  23    1.0148     0.358   182.742
2023 161   0    1.0148     0.363   182.781
2023 161   1    1.0148     0.368   182.821
2023 161   2    1.0148     0.373   182.860
2023 161   3    1.0148     0.378   182.900
2023 161   4    1.0148     0.383   182.939
2023 161   5    1.0148     0.388   182.979
2023 161   6    1.0149     0.393   183.019
2023 161   7    1.0149     0.398   183.058
2023 161   8    1.0149     0.403   183.098
2023 161   9    1.0149     0.408   183.137
2023 161  10    1.0149     0.413   183.177
2023 161  11    1.0149     0.418   183.216
2023 161  12    1.0149     0.423   183.256
2023 161  13    1.0149     0.428   183.295
2023 161  14    1.0149     0.433   183.335
2023 161  15    1.0149     0.438   183.374
2023 161  16    1.0149     0.443   183.414
2023 161  17    1.0149     0.448   183.453
2023 161  18    1.0149     0.453   183.493
2023 161  19    1.0149     0.458   183.532
2023 161  20    1.0149     0.463   183.572
2023 161  21    1.0149     0.468   183.612
2023 161  22    1.0149     0.473   183.651
2023 161  23    1.0149     0.478   183.691
2023 162   0    1.0149     0.483   183.730
2023 162   1    1.0149     0.488   183.770
2023 162   2    1.0150     0.493   183.809
2023 162   3    1.0150     0.498   183.849
2023 162   4    1.0150     0.503   183.888
2023 162   5    1.0150     0.508   183.928
2023 162   6    1.0150     0.513   183.967
2023 162   7    1.0150     0.518   184.007
2023 162   8    1.0150     0.523   184.046
2023 162   9    1.0150     0.528   184.086
2023 162  10    1.0150     0.533   184.125
2023 162  11    1.0150     0.538   184.165
2023 162  12    1.0150     0.543   184.205
2023 162  13    1.0150     0.548   184.244
2023 162  14    1.0150     0.553   184.284
2023 162  15    1.0150     0.558   184.323
2023 162  16    1.0150     0.563   184.363
2023 162  17    1.0150     0.568   184.402
2023 162  18    1.0150     0.573   184.442
2023 162  19    1.0150     0.578   184.481
2023 162  20    1.0150     0.583   184.521
2023 162  21    1.0150     0.588   184.560
2023 162  22    1.0151     0.593   184.600
2023 162  23    1.0151     0.598   184.639
2023 163   0    1.0151     0.603   184.679
2023 163   1    1.0151     0.608   184.718
2023 163   2    1.0151     0.613   184.758
2023 163   3    1.0151     0.618   184.798
2023 163   4    1.0151     0.623   184.837
2023 163   5    1.0151     0.628   184.877
2023 163   6    1.0151     0.633   184.916
2023 163   7    1.0151     0.638   184.956
2023 163   8    1.0151     0.643   184.995
2023 163   9    1.0151     0.648   185.035
2023 163  10    1.0151     0.653   185.074
2023 163  11    1.0151     0.658   185.114
2023 163  12    1.0151     0.663   185.153
2023 163  13    1.0151     0.668   185.193
2023 163  14    1.0151     0.673   185.232
2023 163  15    1.0151     0.678   185.272
2023 163  16    1.0151     0.683   185.311
2023 163  17    1.0151     0.688   185.351
2023 163  18    1.0151     0.693   185.390
2023 163  19    1.0151     0.698   185.430
2023 163  20    1.0152     0.703   185.469
2023 163  21    1.0152     0.708   185.509
2023 163  22    1.0152     0.713   185.549
2023 163  23    1.0152     0.718   185.588
2023 164   0    1.0152     0.723   185.628
2023 164   1    1.0152     0.728   185.667
2023 164   2    1.0152     0.733   185.707
2023 164   3    1.0152     0.738   185.746
2023 164   4    1.0152     0.743   185.786
2023 164   5    1.0152     0.748   185.825
2023 164   6    1.0152     0.753   185.865
2023 164   7    1.0152     0.758   185.904
2023 164   8    1.0152     0.763   185.944
2023 164   9    1.0152     0.768   185.983
2023 164  10    1.0152     0.773   186.023
2023 164  11    1.0152     0.778   186.062
2023 164  12    1.0152     0.783   186.102
2023 164  13    1.0152     0.788   186.141
2023 164  14    1.0152     0.793   186.181
2023 164  15    1.0152     0.798   186.220
2023 164  16    1.0152     0.803   186.260
2023 164  17    1.0152     0.808   186.299
2023 164  18    1.0153     0.813   186.339
2023 164  19    1.0153     0.818   186.379
2023 164  20    1.0153     0.823   186.418
2023 164  21    1.0153     0.828   186.458
2023 164  22    1.0153     0.833   186.497
2023 164  23    1.0153     0.838   186.537
2023 165   0    1.0153     0.843   186.576
2023 165   1    1.0153     0.848   186.616
2023 165   2    1.0153     0.853   186.655
2023 165   3    1.0153     0.858   186.695
2023 165   4    1.0153     0.863   186.734
2023 165   5    1.0153     0.868   186.774
2023 165   6    1.0153     0.873   186.813
2023 165   7    1.0153     0.878   186.853
2023 165   8    1.0153     0.883   186.892
2023 165   9    1.0153     0.888   186.932
2023 165  10    1.0153     0.893   186.971
2023 165  11    1.0153     0.898   187.011
2023 165  12    1.0153     0.903   187.050
2023 165  13    1.0153     0.908   187.090
2023 165  14    1.0153     0.913   187.129
2023 165  15    1.0153     0.918   187.169
2023 165  16    1.0153     0.923   187.209
2023 165  17    1.0154     0.928   187.248
2023 165  18    1.0154     0.933   187.288
2023 165  19    1.0154     0.938   187.327
2023 165  20    1.0154     0.943   187.367
2023 165  21    1.0154     0.948   187.406
2023 165  22    1.0154     0.953   187.446
2023 165  23    1.0154     0.958   187.485
2023 166   0    1.0154     0.963   187.525
2023 166   1    1.0154     0.967   187.564
2023 166   2    1.0154     0.972   187.604
2023 166   3    1.0154     0.977   187.643
2023 166   4    1.0154     0.982   187.683
2023 166   5    1.0154     0.987   187.722
2023 166   6    1.0154     0.992   187.762
2023 166   7    1.0154     0.997   187.801
2023 166   8    1.0154     1.002   187.841
2023 166   9    1.0154     1.007   187.880
2023 166  10    1.0154     1.012   187.920
2023 166  11    1.0154     1.017   187.959
2023 166  12    1.0154     1.022   187.999
2023 166  13    1.0154     1.027   188.038
2023 166  14    1.0154     1.032   188.078
2023 166  15    1.0154     1.037   188.117
2023 166  16    1.0154     1.042   188.157
2023 166  17    1.0155     1.047   188.197
2023 166  18    1.0155     1.052   188.236
2023 166  19    1.0155     1.057   188.276
2023 166  20    1.0155     1.062   188.315
2023 166  21    1.0155     1.067   188.355
2023 166  22    1.0155     1.072   188.394
2023 166  23    1.0155     1.077   188.434
2023 167   0    1.0155     1.082   188.473
2023 167   1    1.0155     1.087   188.513
2023 167   2    1.0155     1.092   188.552
2023 167   3    1.0155     1.097   188.592
2023 167   4    1.0155     1.102   188.631
2023 167   5    1.0155     1.107   188.671
2023 167   6    1.0155     1.111   188.710
2023 167   7    1.0155     1.116   188.750
2023 167   8    1.0155     1.121   188.789
2023 167   9    1.0155     1.126   188.829
2023 167  10    1.0155     1.131   188.868
2023 167  11    1.0155     1.136   188.908
2023 167  12    1.0155     1.141   188.947
2023 167  13    1.0155     1.146   188.987
2023 167  14    1.0155     1.151   189.026
2023 167  15    1.0155     1.156   189.066
2023 167  16    1.0155     1.161   189.105
2023 167  17    1.0155     1.166   189.145
2023 167  18    1.0156     1.171   189.184
2023 167  19    1.0156     1.176   189.224
2023 167  20    1.0156     1.181   189.263
2023 167  21    1.0156     1.186   189.303
2023 167  22    1.0156     1.191   189.343
2023 167  23    1.0156     1.196   189.382
2023 168   0    1.0156     1.201   189.422
2023 168   1    1.0156     1.206   189.461
2023 168   2    1.0156     1.211   189.501
2023 168   3    1.0156     1.215   189.540
2023 168   4    1.0156     1.220   189.580
2023 168   5    1.0156     1.225   189.619
2023 168   6    1.0156     1.230   189.659
2023 168   7    1.0156     1.235   189.698
2023 168   8    1.0156     1.240   189.738
2023 168   9    1.0156     1.245   189.777
2023 168  10    1.0156     1.250   189.817
2023 168  11    1.0156     1.255   189.856
2023 168  12    1.0156     1.260   189.896
2023 168  13    1.0156     1.265   189.935
2023 168  14    1.0156     1.270   189.975
2023 168  15    1.0156     1.275   190.014
2023 168  16    1.0156     1.280   190.054
2023 168  17    1.0156     1.285   190.093
2023 168  18    1.0156     1.290   190.133
2023 168  19    1.0156     1.295   190.172
2023 168  20    1.0156     1.299   190.212
2023 168  21    1.0156     1.304   190.251
2023 168  22    1.0157     1.309   190.291
2023 168  23    1.0157     1.314   190.330
2023 169   0    1.0157     1.319   190.370
2023 169   1    1.0157     1.324   190.409
2023 169   2    1.0157     1.329   190.449
2023 169   3    1.0157     1.334   190.488
2023 169   4    1.0157     1.339   190.528
2023 169   5    1.0157     1.344   190.567
2023 169   6    1.0157     1.349   190.607
2023 169   7    1.0157     1.354   190.646
2023 169   8    1.0157     1.359   190.686
2023 169   9    1.0157     1.364   190.725
2023 169  10    1.0157     1.369   190.765
2023 169  11    1.0157     1.373   190.804
2023 169  12    1.0157     1.378   190.844
2023 169  13    1.0157     1.383   190.884
2023 169  14    1.0157     1.388   190.923
2023 169  15    1.0157     1.393   190.963
2023 169  16    1.0157     1.398   191.002
2023 169  17    1.0157     1.403   191.042
2023 169  18    1.0157     1.408   191.081
2023 169  19    1.0157     1.413   191.121
2023 169  20    1.0157     1.418   191.160
2023 169  21    1.0157     1.423   191.200
2023 169  22    1.0157     1.428   191.239
2023 169  23    1.0157     1.433   191.279
2023 170   0    1.0157     1.437   191.318
2023 170   1    1.0157     1.442   191.358
2023 170   2    1.0157     1.447   191.397
2023 170   3    1.0158     1.452   191.437
2023 170   4    1.0158     1.457   191.476
2023 170   5    1.0158     1.462   191.516
2023 170   6    1.0158     1.467   191.555
2023 170   7    1.0158     1.472   191.595
2023 170   8    1.0158     1.477   191.634
2023 170   9    1.0158     1.482   191.674
2023 170  10    1.0158     1.487   191.713
2023 170  11    1.0158     1.491   191.753
2023 170  12    1.0158     1.496   191.792
2023 170  13    1.0158     1.501   191.832
2023 170  14    1.0158     1.506   191.871
2023 170  15    1.0158     1.511   191.911
2023 170  16    1.0158     1.516   191.950
2023 170  17    1.0158     1.521   191.990
2023 170  18    1.0158     1.526   192.029
2023 170  19    1.0158     1.531   192.069
2023 170  20    1.0158     1.536   192.108
2023 170  21    1.0158     1.541   192.148
2023 170  22    1.0158     1.545   192.187
2023 170  23    1.0158     1.550   192.227
2023 171   0    1.0158     1.555   192.266
2023 171   1    1.0158     1.560   192.306
2023 171   2    1.0158     1.565   192.345
2023 171   3    1.0158     1.570   192.385
2023 171   4    1.0158     1.575   192.424
2023 171   5    1.0158     1.580   192.464
2023 171   6    1.0158     1.585   192.503
2023 171   7    1.0158     1.589   192.543
2023 171   8    1.0158     1.594   192.582
2023 171   9    1.0158     1.599   192.622
2023 171  10    1.0158     1.604   192.661
2023 171  11    1.0158     1.609   192.701
2023 171  12    1.0159     1.614   192.740
2023 171  13    1.0159     1.619   192.780
2023 171  14    1.0159     1.624   192.819
2023 171  15    1.0159     1.629   192.859
2023 171  16    1.0159     1.633   192.898
2023 171  17    1.0159     1.638   192.938
2023 171  18    1.0159     1.643   192.977
2023 171  19    1.0159     1.648   193.017
2023 171  20    1.0159     1.653   193.056
2023 171  21    1.0159     1.658   193.096
2023 171  22    1.0159     1.663   193.135
2023 171  23    1.0159     1.668   193.175
2023 172   0    1.0159     1.673   193.214
2023 172   1    1.0159     1.677   193.254
2023 172   2    1.0159     1.682   193.293
2023 172   3    1.0159     1.687   193.333
2023 172   4    1.0159     1.692   193.373
2023 172   5    1.0159     1.697   193.412
2023 172   6    1.0159     1.702   193.452
2023 172   7    1.0159     1.707   193.491
2023 172   8    1.0159     1.712   193.531
2023 172   9    1.0159     1.716   193.570
2023 172  10    1.0159     1.721   193.610
2023 172  11    1.0159     1.726   193.649
2023 172  12    1.0159     1.731   193.689
2023 172  13    1.0159     1.736   193.728
2023 172  14    1.0159     1.741   193.768
2023 172  15    1.0159     1.746   193.807
2023 172  16    1.0159     1.751   193.847
2023 172  17    1.0159     1.755   193.886
2023 172  18    1.0159     1.760   193.926
2023 172  19    1.0159     1.765   193.965
2023 172  20    1.0159     1.770   194.005
2023 172  21    1.0159     1.775   194.044
2023 172  22    1.0159     1.780   194.084
2023 172  23    1.0159     1.785   194.123
2023 173   0    1.0159     1.789   194.163
2023 173   1    1.0160     1.794   194.202
2023 173   2    1.0160     1.799   194.242
2023 173   3    1.0160     1.804   194.281
2023 173   4    1.0160     1.809   194.321
2023 173   5    1.0160     1.814   194.360
2023 173   6    1.0160     1.819   194.400
2023 173   7    1.0160     1.823   194.439
2023 173   8    1.0160     1.828   194.479
2023 173   9    1.0160     1.833   194.518
2023 173  10    1.0160     1.838   194.558
2023 173  11    1.0160     1.843   194.597
2023 173  12    1.0160     1.848   194.637
2023 173  13    1.0160     1.853   194.676
2023 173  14    1.0160     1.857   194.716
2023 173  15    1.0160     1.862   194.755
2023 173  16    1.0160     1.867   194.795
2023 173  17    1.0160     1.872   194.834
2023 173  18    1.0160     1.877   194.874
2023 173  19    1.0160     1.882   194.913
2023 173  20    1.0160     1.886   194.953
2023 173  21    1.0160     1.891   194.992
2023 173  22    1.0160     1.896   195.032
2023 173  23    1.0160     1.901   195.071
2023 174   0    1.0160     1.906   195.111
2023 174   1    1.0160     1.911   195.150
2023 174   2    1.0160     1.916   195.190
2023 174   3    1.0160     1.920   195.229
2023 174   4    1.0160     1.925   195.269
2023 174   5    1.0160     1.930   195.308
2023 174   6    1.0160     1.935   195.348
2023 174   7    1.0160     1.940   195.387
2023 174   8    1.0160     1.945   195.427
2023 174   9    1.0160     1.949   195.466
2023 174  10    1.0160     1.954   195.506
2023 174  11    1.0160     1.959   195.545
2023 174  12    1.0160     1.964   195.585
2023 174  13    1.0160     1.969   195.624
2023 174  14    1.0160     1.973   195.664
2023 174  15    1.0160     1.978   195.703
2023 174  16    1.0160     1.983   195.743
2023 174  17    1.0160     1.988   195.782
2023 174  18    1.0160     1.993   195.822
2023 174  19    1.0160     1.998   195.861
2023 174  20    1.0161     2.002   195.901
2023 174  21    1.0161     2.007   195.940
2023 174  22    1.0161     2.012   195.980
2023 174  23    1.0161     2.017   196.019
2023 175   0    1.0161     2.022   196.059
2023 175   1    1.0161     2.026   196.098
2023 175   2    1.0161     2.031   196.138
2023 175   3    1.0161     2.036   196.177
2023 175   4    1.0161     2.041   196.217
2023 175   5    1.0161     2.046   196.256
2023 175   6    1.0161     2.051   196.296
2023 175   7    1.0161     2.055   196.335
2023 175   8    1.0161     2.060   196.375
2023 175   9    1.0161     2.065   196.414
2023 175  10    1.0161     2.070   196.454
2023 175  11    1.0161     2.075   196.493
2023 175  12    1.0161     2.079   196.533
2023 175  13    1.0161     2.084   196.572
2023 175  14    1.0161     2.089   196.612
2023 175  15    1.0161     2.094   196.651
2023 175  16    1.0161     2.099   196.691
2023 175  17    1.0161     2.103   196.730
2023 175  18    1.0161     2.108   196.770
2023 175  19    1.0161     2.113   196.809
2023 175  20    1.0161     2.118   196.849
2023 175  21    1.0161     2.123   196.888
2023 175  22    1.0161     2.127   196.928
2023 175  23    1.0161     2.132   196.967
2023 176   0    1.0161     2.137   197.007
2023 176   1    1.0161     2.142   197.046
2023 176   2    1.0161     2.147   197.086
2023 176   3    1.0161     2.151   197.125
2023 176   4    1.0161     2.156   197.165
2023 176   5    1.0161     2.161   197.204
2023 176   6    1.0161     2.166   197.244
2023 176   7    1.0161     2.170   197.283
2023 176   8    1.0161     2.175   197.323
2023 176   9    1.0161     2.180   197.362
2023 176  10    1.0161     2.185   197.402
2023 176  11    1.0161     2.190   197.441
2023 176  12    1.0161     2.194   197.481
2023 176  13    1.0161     2.199   197.520
2023 176  14    1.0161     2.204   197.560
2023 176  15    1.0161     2.209   197.599
2023 176  16    1.0161     2.213   197.638
2023 176  17    1.0161     2.218   197.678
2023 176  18    1.0161     2.223   197.718
2023 176  19    1.0161     2.228   197.757
2023 176  20    1.0161     2.233   197.796
2023 176  21    1.0161     2.237   197.836
2023 176  22    1.0161     2.242   197.875
2023 176  23    1.0162     2.247   197.915
2023 177   0    1.0162     2.252   197.954
2023 177   1    1.0162     2.256   197.994
2023 177   2    1.0162     2.261   198.033
2023 177   3    1.0162     2.266   198.073
2023 177   4    1.0162     2.271   198.112
2023 177   5    1.0162     2.275   198.152
2023 177   6    1.0162     2.280   198.191
2023 177   7    1.0162     2.285   198.231
2023 177   8    1.0162     2.290   198.270
2023 177   9    1.0162     2.294   198.310
2023 177  10    1.0162     2.299   198.349
2023 177  11    1.0162     2.304   198.389
2023 177  12    1.0162     2.309   198.428
2023 177  13    1.0162     2.313   198.468
2023 177  14    1.0162     2.318   198.507
2023 177  15    1.0162     2.323   198.547
2023 177  16    1.0162     2.328   198.586
2023 177  17    1.0162     2.332   198.626
2023 177  18    1.0162     2.337   198.665
2023 177  19    1.0162     2.342   198.705
2023 177  20    1.0162     2.347   198.744
2023 177  21    1.0162     2.351   198.784
2023 177  22    1.0162     2.356   198.823
2023 177  23    1.0162     2.361   198.863
2023 178   0    1.0162     2.366   198.902
2023 178   1    1.0162     2.370   198.942
2023 178   2    1.0162     2.375   198.981
2023 178   3    1.0162     2.380   199.021
2023 178   4    1.0162     2.385   199.060
2023 178   5    1.0162     2.389   199.100
2023 178   6    1.0162     2.394   199.139
2023 178   7    1.0162     2.399   199.179
2023 178   8    1.0162     2.404   199.218
2023 178   9    1.0162     2.408   199.258
2023 178  10    1.0162     2.413   199.297
2023 178  11    1.0162     2.418   199.337
2023 178  12    1.0162     2.422   199.376
2023 178  13    1.0162     2.427   199.416
2023 178  14    1.0162     2.432   199.455
2023 178  15    1.0162     2.437   199.495
2023 178  16    1.0162     2.441   199.534
2023 178  17    1.0162     2.446   199.574
2023 178  18    1.0162     2.451   199.613
2023 178  19    1.0162     2.455   199.653
2023 178  20    1.0162     2.460   199.692
2023 178  21    1.0162     2.465   199.732
2023 178  22    1.0162     2.470   199.771
2023 178  23    1.0162     2.474   199.811
2023 179   0    1.0162     2.479   199.850
2023 179   1    1.0162     2.484   199.890
2023 179   2    1.0162     2.488   199.929
2023 179   3    1.0162     2.493   199.969
2023 179   4    1.0162     2.498   200.008
2023 179   5    1.0162     2.503   200.048
2023 179   6    1.0162     2.507   200.087
2023 179   7    1.0162     2.512   200.127
2023 179   8    1.0162     2.517   200.166
2023 179   9    1.0162     2.521   200.206
2023 179  10    1.0162     2.526   200.245
2023 179  11    1.0162     2.531   200.285
2023 179  12    1.0162     2.535   200.324
2023 179  13    1.0162     2.540   200.364
2023 179  14    1.0162     2.545   200.403
2023 179  15    1.0162     2.550   200.443
2023 179  16    1.0162     2.554   200.482
2023 179  17    1.0162     2.559   200.522
2023 179  18    1.0162     2.564   200.561
2023 179  19    1.0162     2.568   200.601
2023 179  20    1.0162     2.573   200.640
2023 179  21    1.0163     2.578   200.680
2023 179  22    1.0163     2.582   200.719
2023 179  23    1.0163     2.587   200.759
2023 180   0    1.0163     2.592   200.798
2023 180   1    1.0163     2.596   200.838
2023 180   2    1.0163     2.601   200.877
2023 180   3    1.0163     2.606   200.917
2023 180   4    1.0163     2.610   200.956
2023 180   5    1.0163     2.615   200.996
2023 180   6    1.0163     2.620   201.035
2023 180   7    1.0163     2.624   201.075
2023 180   8    1.0163     2.629   201.114
2023 180   9    1.0163     2.634   201.154
2023 180  10    1.0163     2.639   201.193
2023 180  11    1.0163     2.643   201.233
2023 180  12    1.0163     2.648   201.272
2023 180  13    1.0163     2.652   201.312
2023 180  14    1.0163     2.657   201.351
2023 180  15    1.0163     2.662   201.391
2023 180  16    1.0163     2.666   201.430
2023 180  17    1.0163     2.671   201.470
2023 180  18    1.0163     2.676   201.509
2023 180  19    1.0163     2.680   201.549
2023 180  20    1.0163     2.685   201.588
2023 180  21    1.0163     2.690   201.628
2023 180  22    1.0163     2.694   201.667
2023 180  23    1.0163     2.699   201.707
2023 181   0    1.0163     2.704   201.746
2023 181   1    1.0163     2.708   201.786
2023 181   2    1.0163     2.713   201.825
2023 181   3    1.0163     2.718   201.865
2023 181   4    1.0163     2.722   201.904
2023 181   5    1.0163     2.727   201.944
2023 181   6    1.0163     2.732   201.983
2023 181   7    1.0163     2.736   202.023
